factor_id,frequency,state_id,state_bin,episode_id,start_signal,end_signal,observations,relative_log_contribution,episode_relative_mdd
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,low,135,2025-12-05,2025-12-05,1,0.005754551677935198,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,low,137,2025-12-26,2025-12-26,1,0.0024784934195619017,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,low,139,2026-01-09,2026-01-09,1,-0.003453335265206116,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,low,143,2026-04-17,2026-05-08,4,-0.007893384938347582,-0.010240309203102704
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,low,145,2026-05-22,2026-05-29,2,0.051244952492612655,-0.012158396690520878
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,mid,1,2017-12-29,2017-12-29,1,-0.002622470136680502,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,mid,4,2018-07-13,2018-07-27,3,0.009624728893447995,-0.006181503960545287
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,mid,6,2018-08-10,2018-08-10,1,0.0014546801942278663,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,mid,8,2018-08-31,2018-09-07,2,0.011376785937274727,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,mid,10,2018-09-28,2018-10-05,2,0.008587976109646834,-0.0021951823169390483
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,mid,13,2019-05-10,2019-05-10,1,-1.819582839540407e-05,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,mid,15,2019-06-07,2019-06-14,2,0.014727914480493473,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,mid,17,2019-06-28,2019-06-28,1,-0.0020112105957635585,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,mid,19,2019-07-19,2019-07-19,1,0.008769563203315673,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,mid,22,2019-09-06,2019-09-06,1,-0.02301343785750702,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,mid,24,2019-09-20,2019-10-18,5,0.0050538668674024664,-0.009340225307163275
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,mid,26,2020-01-03,2020-01-03,1,-0.002113446292337581,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,mid,28,2020-01-24,2020-01-24,1,-0.0015671311739896242,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,mid,30,2020-02-07,2020-02-07,1,-0.011359014615263178,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,mid,32,2020-02-21,2020-02-21,1,0.0014833873571617334,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,mid,34,2020-07-31,2020-07-31,1,0.0031780756482712204,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,mid,37,2020-10-09,2020-10-16,2,0.0011339982228353012,-0.003136629279565817
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,mid,39,2020-11-06,2020-11-06,1,0.026448673213886945,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,mid,41,2020-11-20,2020-11-20,1,-0.016515406704411345,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,mid,43,2020-12-11,2020-12-11,1,0.00954456706796352,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,mid,45,2021-01-15,2021-01-15,1,-0.01081264366138868,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,mid,49,2021-02-19,2021-02-19,1,0.004919898192803462,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,mid,51,2021-03-05,2021-03-05,1,-0.018312797966318184,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,mid,53,2021-03-19,2021-03-19,1,0.008180484587030083,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,mid,55,2021-04-30,2021-04-30,1,-0.00693470483673954,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,mid,57,2021-05-14,2021-05-28,3,0.00321152147815427,-0.0140877772154403
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,mid,59,2021-06-18,2021-06-18,1,-0.008936075460159999,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,mid,61,2021-07-16,2021-07-16,1,-0.0002200093508238736,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,mid,63,2021-07-30,2021-07-30,1,-0.0063137870269360085,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,mid,65,2021-08-20,2021-08-20,1,-0.01700884063943511,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,mid,67,2021-09-10,2021-09-24,3,-0.012325524518883666,-0.02250992177012745
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,mid,69,2021-10-15,2021-10-15,1,-0.003995427256900035,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,mid,71,2021-11-26,2021-11-26,1,-0.028244137123426504,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,mid,74,2021-12-17,2021-12-17,1,-0.00631986221263188,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,mid,76,2021-12-31,2021-12-31,1,-0.02835180735093607,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,mid,78,2023-04-28,2023-05-26,5,-0.03637593894364184,-0.040128529233943944
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,mid,80,2023-06-23,2023-06-23,1,-3.5605535267616006e-05,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,mid,82,2023-07-07,2023-07-07,1,0.005704518836795465,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,mid,84,2023-07-21,2023-07-21,1,-0.00418360337494738,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,mid,86,2023-08-04,2023-08-11,2,0.013975243561081794,-0.003137845595690969
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,mid,88,2023-09-01,2023-09-15,3,0.002198305464759064,-0.001546066121791756
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,mid,90,2023-11-10,2023-11-17,2,-0.01145429177145934,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,mid,92,2024-01-05,2024-01-05,1,-0.024308196857513863,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,mid,94,2024-03-08,2024-03-15,2,-0.021378488983292157,-0.004590538743655448
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,mid,96,2024-04-05,2024-04-12,2,0.009834132219977735,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,mid,98,2024-04-26,2024-05-03,2,-0.012773250690101517,-0.010287876071054636
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,mid,100,2024-05-31,2024-05-31,1,0.005182178512290457,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,mid,102,2024-07-19,2024-07-19,1,-0.0061491332963923544,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,mid,104,2024-08-16,2024-08-16,1,0.0014406059577792875,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,mid,108,2024-10-25,2024-11-01,2,-0.04210558535570681,-0.0249881584017555
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,mid,110,2024-11-15,2024-11-22,2,0.0053617551110381485,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,mid,112,2024-12-13,2025-01-03,4,-0.03572267049852662,-0.005279352046336783
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,mid,114,2025-01-17,2025-01-17,1,-0.022008200427929506,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,mid,116,2025-01-31,2025-02-07,2,-0.018076710715682832,-0.002466003439578923
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,mid,118,2025-02-21,2025-02-28,2,0.02340623583322541,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,mid,120,2025-05-16,2025-05-16,1,-0.013078826386772891,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,mid,122,2025-06-06,2025-06-20,3,-0.057815698980014804,-0.03509097427280827
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,mid,124,2025-08-01,2025-08-01,1,0.0019591850653993452,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,mid,126,2025-08-29,2025-08-29,1,-0.004917803992788556,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,mid,128,2025-09-26,2025-09-26,1,-0.0064964720831178204,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,mid,130,2025-10-10,2025-10-17,2,-0.0011359767191177813,-0.003389483581463737
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,mid,132,2025-10-31,2025-11-14,3,-0.0047039178263484725,-0.003929610909827352
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,mid,134,2025-11-28,2025-11-28,1,0.005681910399684267,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,mid,136,2025-12-12,2025-12-19,2,0.0077468697621306,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,mid,138,2026-01-02,2026-01-02,1,-0.008371513040063203,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,mid,140,2026-01-16,2026-02-27,7,0.013547126752628525,-0.005956400794184136
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,mid,142,2026-04-10,2026-04-10,1,0.01892203952635608,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,mid,144,2026-05-15,2026-05-15,1,0.007973763241777412,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,mid,146,2026-06-05,2026-06-18,3,0.010613472072866129,-0.02056091531911397
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,high,3,2018-02-02,2018-07-06,23,-0.01170111544993729,-0.027560389435795085
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,high,11,2018-10-12,2019-03-29,25,-0.03895277438099175,-0.04750107367137313
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,high,14,2019-05-17,2019-05-31,3,-0.003951274403913175,-0.00492347692094075
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,high,21,2019-08-02,2019-08-30,5,-0.05701427344127402,-0.05283986453037426
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,high,29,2020-01-31,2020-01-31,1,-0.0025509950740815746,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,high,33,2020-02-28,2020-07-24,22,-0.08327905656907715,-0.1081796054220604
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,high,36,2020-09-04,2020-10-02,5,-0.004033583929048133,-0.011729534073945058
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,high,38,2020-10-23,2020-10-30,2,-0.006579078443822321,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,high,47,2021-01-29,2021-01-29,1,-0.02676425050294761,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,high,50,2021-02-26,2021-02-26,1,-0.03292163288014301,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,high,68,2021-10-01,2021-10-08,2,-0.02793120281672788,-0.00290734938167847
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,high,72,2021-12-03,2021-12-03,1,0.0049514085253486995,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,high,77,2022-01-07,2023-04-21,68,0.06289739771135469,-0.06814901410934138
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,high,87,2023-08-18,2023-08-25,2,-0.0009404443707823965,-0.00499195293578325
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,high,89,2023-09-22,2023-11-03,7,-0.014216804565415207,-0.011827708650576363
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,high,97,2024-04-19,2024-04-19,1,-0.004502122208412531,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,high,103,2024-07-26,2024-08-09,3,0.02111026515305514,-0.0005947319350415592
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,high,106,2024-09-06,2024-09-06,1,0.006705000542877756,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,high,113,2025-01-10,2025-01-10,1,-0.008484651380181743,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,high,119,2025-03-07,2025-05-09,10,0.00895657761961224,-0.034789766238350395
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,high,121,2025-05-23,2025-05-30,2,0.011139685256672204,-0.003244038159585072
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,high,133,2025-11-21,2025-11-21,1,-0.0039119742196839224,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_DD252_SEVERITY,high,141,2026-03-06,2026-04-02,5,0.03749950432594427,-0.0010522155650248832
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,low,1,2017-12-29,2018-01-26,5,-0.010174820863259645,-0.0156301448090016
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,low,4,2018-07-06,2018-07-06,1,0.0033138205221475035,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,low,6,2018-07-27,2018-10-05,11,0.005571929187514082,-0.00996252294105704
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,low,9,2019-03-01,2019-03-01,1,-0.015452758760085283,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,low,11,2019-04-26,2019-05-03,2,-0.0007312157608109736,-0.0019152944852409703
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,low,15,2019-07-05,2019-08-02,5,-0.0004291541812876721,-0.0027234556420380196
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,low,20,2019-11-08,2020-01-24,12,-0.013024482377169185,-0.01561925253130192
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,low,24,2020-08-28,2020-08-28,1,-0.006787811256666033,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,low,27,2020-12-24,2020-12-31,2,-0.0024243572341731932,-0.013434217394812098
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,low,33,2021-06-18,2021-07-02,3,-0.000768237337716993,-0.00020519888893222316
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,low,35,2021-08-20,2021-09-17,5,-0.024837679698852665,-0.02250992177012745
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,low,39,2021-11-05,2021-11-19,3,-0.03226143485441623,-0.004994654756521499
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,low,45,2023-04-21,2023-04-21,1,0.001428477263297879,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,low,47,2023-07-21,2023-08-11,4,-0.00030055630991210683,-0.01004144116873662
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,low,51,2023-12-15,2023-12-29,3,0.005675776312518114,-0.002743516492425324
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,low,53,2024-01-26,2024-01-26,1,0.004822944379872435,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,low,55,2024-03-22,2024-03-28,2,-0.011170295431178796,-0.003779153128573909
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,low,57,2024-05-31,2024-07-19,8,0.005649131323738715,-0.013373904046463214
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,low,61,2024-10-11,2024-10-25,3,-0.010931965448089212,-0.016659590781289313
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,low,63,2024-12-06,2024-12-13,2,-0.014009975938015676,-0.029971021734302217
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,low,69,2025-06-27,2025-08-01,6,-0.02301346981825562,-0.02483748683703102
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,low,71,2025-09-05,2025-10-03,5,-0.006169528029078675,-0.025356158393155637
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,low,77,2025-12-26,2026-01-16,4,-0.01349099981511085,-0.015842656945559863
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,low,81,2026-05-29,2026-05-29,1,-0.01223291462394471,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,mid,3,2018-05-11,2018-06-29,8,0.005772848878317471,-0.020238808127156727
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,mid,5,2018-07-13,2018-07-20,2,0.015825417450232623,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,mid,8,2019-02-08,2019-02-22,3,-0.00651726713083378,-0.006324985151436313
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,mid,10,2019-03-08,2019-04-18,7,0.00900544289341084,-0.012857182923140864
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,mid,12,2019-05-10,2019-05-10,1,-1.819582839540407e-05,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,mid,14,2019-06-28,2019-06-28,1,-0.0020112105957635585,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,mid,17,2019-09-27,2019-10-04,2,-0.009384118741739143,-0.004888225428668069
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,mid,19,2019-11-01,2019-11-01,1,0.003337102861803728,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,mid,21,2020-01-31,2020-01-31,1,-0.0025509950740815746,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,mid,23,2020-07-31,2020-08-21,4,-0.010362419365902114,-0.01778908816193403
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,mid,26,2020-12-11,2020-12-18,2,0.00818821245807502,-0.0013554351767139927
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,mid,28,2021-01-08,2021-01-22,3,-0.021783595557515068,-0.017017449780123428
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,mid,30,2021-04-09,2021-05-07,5,0.02331035304597038,-0.006910715256736699
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,mid,32,2021-06-11,2021-06-11,1,0.0006672411968146642,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,mid,34,2021-07-09,2021-08-13,6,-0.04159717854510676,-0.04212366048510041
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,mid,36,2021-09-24,2021-09-24,1,0.0026708202530047534,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,mid,38,2021-10-29,2021-10-29,1,0.006991111505267541,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,mid,40,2021-11-26,2021-11-26,1,-0.028244137123426504,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,mid,42,2023-03-10,2023-03-10,1,-0.014927828689956823,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,mid,44,2023-04-14,2023-04-14,1,0.0003476125493366731,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,mid,46,2023-04-28,2023-07-14,12,-0.015229206847534829,-0.05024813773547965
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,mid,48,2023-08-18,2023-10-27,11,-0.03589087618408775,-0.043167600325668354
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,mid,50,2023-11-24,2023-12-08,3,0.00724623807737306,-0.006257950207758101
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,mid,52,2024-01-05,2024-01-19,3,-0.044286403695948856,-0.01977996483242117
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,mid,54,2024-02-02,2024-03-15,7,-0.0427496468569189,-0.02885282450380333
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,mid,56,2024-04-05,2024-05-24,8,-0.00485227161552172,-0.01712700921859811
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,mid,58,2024-07-26,2024-07-26,1,0.012282144982788842,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,mid,60,2024-09-13,2024-10-04,4,0.0031919630802275042,-0.007084090929455167
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,mid,62,2024-11-01,2024-11-29,5,-0.041276933645269076,-0.015844406363913377
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,mid,64,2024-12-20,2024-12-27,2,-0.004379514092159514,-0.004076024630863206
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,mid,66,2025-01-24,2025-02-28,6,-0.004706187435267274,-0.03365778406100717
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,mid,68,2025-06-13,2025-06-20,2,-0.03572145594504299,-0.030480057655238868
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,mid,70,2025-08-08,2025-08-29,4,0.007326634422309535,-0.01596739291212268
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,mid,72,2025-10-10,2025-10-31,4,-0.007627624804600088,-0.009838174370297104
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,mid,74,2025-11-14,2025-11-21,2,-0.007849326337073385,-0.0039043324166293525
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,mid,76,2025-12-05,2025-12-19,3,0.013501421440065798,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,mid,78,2026-01-23,2026-03-27,10,0.056072000443678605,-0.005748653249933122
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,mid,80,2026-05-01,2026-05-22,4,0.06452707209863659,-0.010240309203102815
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,mid,82,2026-06-05,2026-06-05,1,0.024027700263352023,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,high,2,2018-02-02,2018-05-04,14,-0.020787784850402266,-0.027560389435795085
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,high,7,2018-10-12,2019-02-01,17,-0.017066712804290764,-0.04750107367137313
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,high,13,2019-05-17,2019-06-21,6,-0.017004613468166663,-0.027398903424292298
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,high,16,2019-08-09,2019-09-20,7,-0.0735158470902112,-0.05043853831926137
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,high,18,2019-10-11,2019-10-25,3,0.01396296516108092,-0.004860968329193138
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,high,22,2020-02-07,2020-07-24,25,-0.09112869115832382,-0.1081796054220604
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,high,25,2020-09-04,2020-12-04,14,0.025046142435852424,-0.018364446348613117
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,high,29,2021-01-29,2021-04-01,10,-0.09508254888126111,-0.06904428851375866
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,high,31,2021-05-14,2021-06-04,4,0.019353040143099173,-0.0140877772154403
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,high,37,2021-10-01,2021-10-22,4,-0.038235418281453534,-0.013128854157707481
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,high,41,2021-12-03,2023-03-03,66,0.025873550686605302,-0.0716710690981106
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,high,43,2023-03-17,2023-04-06,4,0.01512224749439567,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,high,49,2023-11-03,2023-11-17,3,0.011477640941189866,-0.013335799743084076
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,high,59,2024-08-02,2024-09-06,6,0.021201752037127077,-0.0005947319350412261
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,high,65,2025-01-03,2025-01-17,3,-0.03140667478425514,-0.0300326344447156
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,high,67,2025-03-07,2025-06-06,14,-0.015076806545460257,-0.04498612842368266
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,high,73,2025-11-07,2025-11-07,1,0.0007936394394155019,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,high,75,2025-11-28,2025-11-28,1,0.005681910399684267,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,high,79,2026-04-02,2026-04-24,4,0.017072488412004302,-0.0009683575176068215
XS020_VOLUME_SHOCK_50D,weekly,MKT_LOG_RV21,high,83,2026-06-12,2026-06-18,2,-0.013414228190485895,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_TREND126,low,4,2018-03-23,2018-03-23,1,-0.007419449433284032,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_TREND126,low,6,2018-04-06,2018-05-04,5,0.003079509977277503,-0.009174584158107568
XS020_VOLUME_SHOCK_50D,weekly,MKT_TREND126,low,8,2018-06-01,2018-06-01,1,0.0012612969991718792,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_TREND126,low,10,2018-06-15,2018-08-03,8,-0.008586165435155313,-0.020238808127156616
XS020_VOLUME_SHOCK_50D,weekly,MKT_TREND126,low,12,2018-08-17,2018-08-24,2,-0.003304144793425101,-0.001797750889278471
XS020_VOLUME_SHOCK_50D,weekly,MKT_TREND126,low,14,2018-09-07,2018-09-07,1,0.004543143677233059,0.0
XS020_VOLUME_SHOCK_50D,weekly,MKT_TREND126,low,17,2018-10-12,2019-04-05,26,-0.04340381409210709,-0.04750107367137313
XS020_VOLUME_SHOCK_50D,weekly,MKT_TREND126,low,19,2019-04-18,2019-04-18,1,0.0046392483363584276,0.0
