factor_id,frequency,state_id,state_bin,observations,calendar_years,episodes,mean_factor_return,mean_control_return,mean_active_return,active_ir,active_hit,mean_rank_ic,rank_ic_positive_fraction,relative_log_contribution,tail_mean,mean_factor_turnover,mean_factor_cost,mean_eligible_count,worst_episode_relative_mdd
XS001_MOM_255_0,monthly,MKT_LOG_RV21,mid,36,8,20,0.022388501025611858,0.011088129834000898,0.01130037119161096,0.9051264026549203,0.6111111111111112,0.03498000535889148,0.6111111111111112,0.37052918908019716,-0.07855444254075089,0.6427969582606765,0.0006301822405226151,497.5,-0.09334090619617497
XS001_MOM_255_0,monthly,MKT_LOG_RV21,high,43,9,13,0.027236244460750136,0.017196624562977138,0.010039619897773,0.6249018841038396,0.5116279069767442,-0.04102281254788746,0.4418604651162791,0.3838196566370349,-0.06665941730363778,0.6756178793082731,0.0005030769496364552,496.6279069767442,-0.11756894266231732
XS001_MOM_255_0,monthly,MKT_TREND126,low,38,7,10,0.034120196301018854,0.01843250447417639,0.01568769182684246,0.9755645450085363,0.6052631578947368,0.0041919223193312765,0.5526315789473685,0.5385321958383505,-0.06411507497350982,0.6643050238623223,0.00047379459796263816,496.2894736842105,-0.11756894266231721
XS001_MOM_255_0,monthly,MKT_TREND126,mid,19,8,13,0.017409114545043826,0.013117799241472541,0.004291315303571286,0.27969629577373056,0.47368421052631576,0.018218774606285692,0.5789473684210527,0.05921236032988696,-0.07691194098263761,0.642345080634253,0.0007252088004841604,498.5263157894737,-0.06035825289508667
XS001_MOM_255_0,monthly,MKT_TREND126,high,44,8,12,0.006785902183353857,0.001805710938688837,0.00498019124466502,0.4327945522644918,0.5681818181818182,0.011963565531637983,0.5,0.19481051875126676,-0.07852252596449766,0.6797328980927343,0.0005912479274654934,496.6818181818182,-0.16592922863454973
XS001_MOM_255_0,monthly,MKT_XS_DISP21,low,5,4,5,0.029655364862661182,0.010255841486693628,0.019399523375967554,2.5662418955946236,0.8,-0.009093615444870034,0.6,0.0949022148756091,,0.6650336875977073,0.0006451322337945229,497.6,0.0
XS001_MOM_255_0,monthly,MKT_XS_DISP21,mid,35,10,25,0.012891757143001148,0.002834249832164756,0.010057507310836392,0.7242406124022794,0.5714285714285714,0.05347132792922886,0.6,0.29550744200348905,-0.0939028770207958,0.6301582348336245,0.0005615272156434992,497.0,-0.10588873685222788
XS001_MOM_255_0,monthly,MKT_XS_DISP21,high,61,9,25,0.02174478700891431,0.014404044022127138,0.007340742986787169,0.5008889727783108,0.5409836065573771,-0.013019372971353634,0.4918032786885246,0.4021454180404063,-0.06816449696203902,0.6881260376677699,0.0005724419184223922,496.75409836065575,-0.11756894266231721
XS001_MOM_255_0,weekly,MKT_AVG_CORR63,low,225,9,12,0.002799157312450448,0.0006964918786240392,0.0021026654338264085,0.5142698219726198,0.52,0.01501315857248423,0.5466666666666666,0.347569663829421,-0.05264373329760887,0.316967205468478,0.0004980200832189995,497.4488888888889,-0.2246719001767441
XS001_MOM_255_0,weekly,MKT_AVG_CORR63,mid,102,8,19,0.006866492353883949,0.002996533333529602,0.0038699590203543468,1.2956739137817668,0.5980392156862745,0.02773498317258466,0.5392156862745098,0.3550982030951158,-0.04674224737307794,0.3458058794301989,0.00040090800039510404,496.3627450980392,-0.07723758610084852
XS001_MOM_255_0,weekly,MKT_AVG_CORR63,high,116,6,10,0.004198085251787219,0.005381001391835082,-0.0011829161400478626,-0.25684561735513595,0.5258620689655172,-0.029113263640225182,0.4224137931034483,-0.14005162810807295,-0.05907626174440333,0.2982727430190369,0.0003429156241800488,496.4051724137931,-0.1941959384897981
XS001_MOM_255_0,weekly,MKT_BREADTH_RSP63,low,222,9,32,0.0008175554531990211,0.0016629192651621749,-0.0008453638119631537,-0.20314112155676026,0.5,-0.005268894494295867,0.4864864864864865,-0.2612809468542446,-0.052391455888230125,0.32033494398234,0.0004530355039908373,497.1126126126126,-0.19647807463754097
